DAY,MONTH,YEAR,DATE,LatDeg,LatMin,LongDeg,LongMin,DURATION(HOURS),TIME_START,TIME_END
10,2,2009,10-Feb-09,29,27,14,28,1,10-Feb-09,10-Feb-09
10,2,2009,10-Feb-09,29,27,14,28,2.5,10-Feb-09,10-Feb-09
10,2,2009,10-Feb-09,29,27,14,28,4,10-Feb-09,10-Feb-09
11,2,2009,11-Feb-09,29,42,14,37,4.5,11-Feb-09,11-Feb-09
11,2,2009,11-Feb-09,29,42,14,37,4.833333333,11-Feb-09,11-Feb-09
12,2,2009,12-Feb-09,29,30,14,35,5.5,12-Feb-09,12-Feb-09
14,2,2009,14-Feb-09,28,0,14,37,2.5,14-Feb-09,14-Feb-09
14,2,2009,14-Feb-09,28,0,14,37,3.5,14-Feb-09,14-Feb-09
15,2,2009,15-Feb-09,29,40,14,40,4.25,15-Feb-09,15-Feb-09
15,2,2009,15-Feb-09,29,40,14,40,3.666666667,15-Feb-09,15-Feb-09
15,2,2009,15-Feb-09,29,40,14,40,4.333333333,15-Feb-09,15-Feb-09
16,2,2009,16-Feb-09,29,48,14,37,3.75,16-Feb-09,16-Feb-09
16,2,2009,16-Feb-09,29,48,14,37,3.5,16-Feb-09,16-Feb-09
16,2,2009,16-Feb-09,29,48,14,37,4.5,16-Feb-09,16-Feb-09
17,2,2009,17-Feb-09,29,37,14,42,3.5,17-Feb-09,17-Feb-09
17,2,2009,17-Feb-09,29,37,14,42,2.166666667,17-Feb-09,17-Feb-09
17,2,2009,17-Feb-09,29,37,14,42,2,17-Feb-09,17-Feb-09
17,2,2009,17-Feb-09,29,37,14,42,4.333333333,17-Feb-09,17-Feb-09
18,2,2009,18-Feb-09,29,38,14,42,3.166666667,18-Feb-09,18-Feb-09
18,2,2009,18-Feb-09,29,38,14,42,4.5,18-Feb-09,18-Feb-09
18,2,2009,18-Feb-09,29,38,14,42,5,18-Feb-09,18-Feb-09
19,2,2009,19-Feb-09,29,33,14,39,3.166666667,19-Feb-09,19-Feb-09
19,2,2009,19-Feb-09,29,33,14,39,4,19-Feb-09,19-Feb-09
20,2,2009,20-Feb-09,26,42,13,52,3,20-Feb-09,21-Feb-09
20,2,2009,20-Feb-09,26,42,13,52,4,20-Feb-09,20-Feb-09
20,2,2009,20-Feb-09,26,42,13,52,3.75,20-Feb-09,20-Feb-09
21,2,2009,21-Feb-09,25,51,13,40,5,21-Feb-09,21-Feb-09
21,2,2009,21-Feb-09,25,51,13,40,3.75,21-Feb-09,21-Feb-09
21,2,2009,21-Feb-09,25,51,13,40,3.666666667,21-Feb-09,21-Feb-09
21,2,2009,21-Feb-09,25,51,13,40,4,21-Feb-09,21-Feb-09
22,2,2009,22-Feb-09,25,48,13,39,5.75,22-Feb-09,22-Feb-09
27,1,2009,27-Jan-09,29,17,14,29,3.416666667,27-Jan-09,27-Jan-09
27,1,2009,27-Jan-09,29,17,14,29,4,27-Jan-09,27-Jan-09
27,1,2009,27-Jan-09,29,17,14,29,4,27-Jan-09,27-Jan-09
28,1,2009,28-Jan-09,29,40,14,35,4,28-Jan-09,28-Jan-09
28,1,2009,28-Jan-09,29,40,14,35,4.833333333,28-Jan-09,28-Jan-09
28,1,2009,28-Jan-09,29,40,14,35,3.083333333,28-Jan-09,28-Jan-09
29,1,2009,29-Jan-09,29,38,14,35,4.333333333,29-Jan-09,29-Jan-09
29,1,2009,29-Jan-09,29,38,14,35,4.666666667,29-Jan-09,29-Jan-09
29,1,2009,29-Jan-09,29,38,14,35,4,29-Jan-09,29-Jan-09
30,1,2009,30-Jan-09,27,27,14,38,2,30-Jan-09,30-Jan-09
30,1,2009,30-Jan-09,27,27,14,38,2.916666667,30-Jan-09,30-Jan-09
30,1,2009,30-Jan-09,27,27,14,38,3,30-Jan-09,30-Jan-09
31,1,2009,31-Jan-09,29,30,14,35,4.083333333,31-Jan-09,31-Jan-09
31,1,2009,31-Jan-09,29,30,14,35,1.583333333,31-Jan-09,31-Jan-09
31,1,2009,31-Jan-09,29,30,14,35,2.5,31-Jan-09,31-Jan-09
31,1,2009,31-Jan-09,29,30,14,35,4.083333333,31-Jan-09,31-Jan-09
1,2,2009,01-Feb-09,29,52,14,34,2.833333333,01-Feb-09,01-Feb-09
1,2,2009,01-Feb-09,29,52,14,34,2.583333333,01-Feb-09,01-Feb-09
1,2,2009,01-Feb-09,29,52,14,34,5,01-Feb-09,01-Feb-09
2,2,2009,02-Feb-09,29,30,14,29,4,02-Feb-09,02-Feb-09
2,2,2009,02-Feb-09,29,30,14,29,5.083333333,02-Feb-09,02-Feb-09
2,2,2009,02-Feb-09,29,30,14,29,3.75,02-Feb-09,02-Feb-09
2,2,2009,02-Feb-09,29,30,14,29,6.083333333,01-Feb-09,02-Feb-09
3,2,2009,03-Feb-09,29,35,14,29,4.416666667,03-Feb-09,03-Feb-09
3,2,2009,03-Feb-09,29,35,14,29,5.916666667,02-Feb-09,03-Feb-09
5,2,2009,05-Feb-09,26,54,14,18,2.666666667,05-Feb-09,05-Feb-09
6,2,2009,06-Feb-09,29,9,14,28,4.333333333,06-Feb-09,06-Feb-09
6,2,2009,06-Feb-09,29,9,14,28,4,06-Feb-09,06-Feb-09
6,2,2009,06-Feb-09,29,9,14,28,4.833333333,06-Feb-09,06-Feb-09
7,2,2009,07-Feb-09,29,33,14,33,5.333333333,07-Feb-09,07-Feb-09
7,2,2009,07-Feb-09,29,33,14,33,5.666666667,07-Feb-09,07-Feb-09
7,2,2009,07-Feb-09,29,33,14,33,5.483333333,07-Feb-09,07-Feb-09
7,2,2009,07-Feb-09,29,33,14,33,3.083333333,07-Feb-09,07-Feb-09
8,2,2009,08-Feb-09,29,55,14,33,3.5,08-Feb-09,08-Feb-09
8,2,2009,08-Feb-09,29,55,14,33,2.833333333,08-Feb-09,08-Feb-09
8,2,2009,08-Feb-09,29,55,14,33,5.333333333,08-Feb-09,08-Feb-09
12,2,2009,12-Feb-09,26,54,14,23,2.583333333,12-Feb-09,12-Feb-09
12,2,2009,12-Feb-09,26,54,14,23,3.833333333,12-Feb-09,12-Feb-09
12,2,2009,12-Feb-09,26,54,14,23,3.5,12-Feb-09,12-Feb-09
12,2,2009,12-Feb-09,26,54,14,23,2.833333333,12-Feb-09,12-Feb-09
13,2,2009,13-Feb-09,26,32,14,17,2.666666667,13-Feb-09,13-Feb-09
13,2,2009,13-Feb-09,26,32,14,17,3.083333333,13-Feb-09,13-Feb-09
13,2,2009,13-Feb-09,26,32,14,17,3.25,13-Feb-09,13-Feb-09
14,2,2009,14-Feb-09,29,15,14,30,4.583333333,14-Feb-09,14-Feb-09
14,2,2009,14-Feb-09,29,15,14,30,3.75,14-Feb-09,14-Feb-09
14,2,2009,14-Feb-09,29,15,14,30,2.666666667,14-Feb-09,14-Feb-09
15,2,2009,15-Feb-09,29,45,14,45,4.583333333,15-Feb-09,15-Feb-09
15,2,2009,15-Feb-09,29,45,14,45,4.583333333,15-Feb-09,15-Feb-09
16,2,2009,16-Feb-09,26,21,13,45,3.166666667,16-Feb-09,16-Feb-09
16,2,2009,16-Feb-09,26,21,13,45,4.083333333,16-Feb-09,16-Feb-09
16,2,2009,16-Feb-09,26,21,13,45,3.25,16-Feb-09,16-Feb-09
17,2,2009,17-Feb-09,25,51,13,44,3.833333333,17-Feb-09,17-Feb-09
17,2,2009,17-Feb-09,25,51,13,44,3.666666667,17-Feb-09,17-Feb-09
17,2,2009,17-Feb-09,25,51,13,44,4.25,17-Feb-09,17-Feb-09
20,2,2009,20-Feb-09,25,29,13,38,3.416666667,20-Feb-09,20-Feb-09
20,2,2009,20-Feb-09,25,29,13,38,3.666666667,20-Feb-09,20-Feb-09
20,2,2009,20-Feb-09,25,29,13,38,4,20-Feb-09,20-Feb-09
21,2,2009,21-Feb-09,25,15,13,37,6.333333333,20-Feb-09,21-Feb-09
21,2,2009,21-Feb-09,25,15,13,37,3.916666667,21-Feb-09,21-Feb-09
21,2,2009,21-Feb-09,25,15,13,37,5.5,21-Feb-09,21-Feb-09
24,2,2009,24-Feb-09,29,34,14,39,5.5,24-Feb-09,24-Feb-09
26,2,2009,26-Feb-09,27,48,14,48,3,26-Feb-09,26-Feb-09
26,2,2009,26-Feb-09,27,48,14,48,0.5,26-Feb-09,26-Feb-09
26,2,2009,26-Feb-09,27,48,14,48,0.083333333,26-Feb-09,26-Feb-09
27,2,2009,27-Feb-09,29,45,14,38,4.25,27-Feb-09,27-Feb-09
27,2,2009,27-Feb-09,29,45,14,38,3.75,27-Feb-09,27-Feb-09
27,2,2009,27-Feb-09,29,45,14,38,4.083333333,27-Feb-09,27-Feb-09
28,2,2009,28-Feb-09,29,44,14,39,5.083333333,28-Feb-09,28-Feb-09
28,2,2009,28-Feb-09,29,44,14,39,3.75,28-Feb-09,28-Feb-09
28,2,2009,28-Feb-09,29,44,14,39,2.5,28-Feb-09,28-Feb-09
1,3,2009,01-Mar-09,29,46,14,42,3.333333333,01-Mar-09,01-Mar-09
1,3,2009,01-Mar-09,29,46,14,42,2.25,01-Mar-09,01-Mar-09
1,3,2009,01-Mar-09,29,46,14,42,5.5,01-Mar-09,01-Mar-09
2,3,2009,02-Mar-09,29,49,14,41,3.166666667,02-Mar-09,02-Mar-09
2,3,2009,02-Mar-09,29,49,14,41,4,02-Mar-09,02-Mar-09
2,3,2009,02-Mar-09,29,49,14,41,5.25,02-Mar-09,02-Mar-09
3,3,2009,03-Mar-09,29,32,14,37,4,03-Mar-09,03-Mar-09
3,3,2009,03-Mar-09,29,32,14,37,3.75,03-Mar-09,03-Mar-09
3,3,2009,03-Mar-09,29,32,14,37,4.416666667,03-Mar-09,03-Mar-09
4,3,2009,04-Mar-09,29,45,14,40,4,04-Mar-09,04-Mar-09
4,3,2009,04-Mar-09,29,45,14,40,3.666666667,04-Mar-09,04-Mar-09
5,3,2009,05-Mar-09,26,32,14,16,1.5,05-Mar-09,05-Mar-09
5,3,2009,05-Mar-09,26,32,14,16,1.333333333,05-Mar-09,05-Mar-09
8,3,2009,08-Mar-09,29,34,14,39,4,08-Mar-09,08-Mar-09
8,3,2009,08-Mar-09,29,34,14,39,4.333333333,08-Mar-09,08-Mar-09
9,3,2009,09-Mar-09,29,42,14,41,4.166666667,09-Mar-09,09-Mar-09
9,3,2009,09-Mar-09,29,42,14,41,4,09-Mar-09,09-Mar-09
9,3,2009,09-Mar-09,29,42,14,41,4.5,09-Mar-09,09-Mar-09
10,3,2009,10-Mar-09,29,52,14,36,4,10-Mar-09,10-Mar-09
10,3,2009,10-Mar-09,29,52,14,36,4.166666667,10-Mar-09,10-Mar-09
10,3,2009,10-Mar-09,29,52,14,36,4.5,10-Mar-09,10-Mar-09
11,3,2009,11-Mar-09,29,50,14,38,4.083333333,11-Mar-09,11-Mar-09
11,3,2009,11-Mar-09,29,50,14,38,4.166666667,11-Mar-09,11-Mar-09
11,3,2009,11-Mar-09,29,50,14,38,4.5,11-Mar-09,11-Mar-09
12,3,2009,12-Mar-09,29,50,14,38,5.416666667,12-Mar-09,12-Mar-09
12,3,2009,12-Mar-09,29,50,14,38,3.583333333,12-Mar-09,12-Mar-09
12,3,2009,12-Mar-09,29,50,14,38,3,12-Mar-09,12-Mar-09
13,3,2009,13-Mar-09,29,50,14,39,5.166666667,13-Mar-09,13-Mar-09
13,3,2009,13-Mar-09,29,50,14,39,3.416666667,13-Mar-09,13-Mar-09
13,3,2009,13-Mar-09,29,50,14,39,2,13-Mar-09,13-Mar-09
14,3,2009,14-Mar-09,29,47,14,39,4,14-Mar-09,14-Mar-09
14,3,2009,14-Mar-09,29,47,14,39,3.166666667,14-Mar-09,14-Mar-09
14,3,2009,14-Mar-09,29,47,14,39,4.75,14-Mar-09,14-Mar-09
15,3,2009,15-Mar-09,29,45,14,42,4.666666667,15-Mar-09,15-Mar-09
18,3,2009,18-Mar-09,28,43,14,33,0.083333333,18-Mar-09,18-Mar-09
18,3,2009,18-Mar-09,28,43,14,33,2.75,18-Mar-09,18-Mar-09
19,3,2009,19-Mar-09,29,50,14,39,4.5,19-Mar-09,19-Mar-09
19,3,2009,19-Mar-09,29,50,14,39,3.833333333,19-Mar-09,19-Mar-09
19,3,2009,19-Mar-09,29,50,14,39,4.25,19-Mar-09,19-Mar-09
20,3,2009,20-Mar-09,29,45,14,37,4.5,20-Mar-09,20-Mar-09
20,3,2009,20-Mar-09,29,45,14,37,4,20-Mar-09,20-Mar-09
20,3,2009,20-Mar-09,29,45,14,37,3.75,20-Mar-09,20-Mar-09
21,3,2009,21-Mar-09,29,43,14,38,4.5,21-Mar-09,21-Mar-09
21,3,2009,21-Mar-09,29,43,14,38,4,21-Mar-09,21-Mar-09
21,3,2009,21-Mar-09,29,43,14,38,4.166666667,21-Mar-09,21-Mar-09
22,3,2009,22-Mar-09,29,44,14,38,3.583333333,22-Mar-09,22-Mar-09
22,3,2009,22-Mar-09,29,44,14,38,4,22-Mar-09,22-Mar-09
22,3,2009,22-Mar-09,29,44,14,38,4.333333333,22-Mar-09,22-Mar-09
23,3,2009,23-Mar-09,29,51,14,36,0.25,23-Mar-09,23-Mar-09
23,3,2009,23-Mar-09,29,51,14,36,2.333333333,23-Mar-09,23-Mar-09
23,3,2009,23-Mar-09,29,51,14,36,3.333333333,23-Mar-09,23-Mar-09
23,3,2009,23-Mar-09,29,51,14,36,6.833333333,23-Mar-09,24-Mar-09
24,3,2009,24-Mar-09,29,46,14,45,3.75,24-Mar-09,24-Mar-09
26,3,2009,26-Mar-09,27,23,14,30,2.75,26-Mar-09,26-Mar-09
26,3,2009,26-Mar-09,27,23,14,30,2.333333333,26-Mar-09,26-Mar-09
26,3,2009,26-Mar-09,27,23,14,30,2.25,26-Mar-09,26-Mar-09
27,3,2009,27-Mar-09,29,21,14,33,3.5,27-Mar-09,27-Mar-09
27,3,2009,27-Mar-09,29,21,14,33,4,27-Mar-09,27-Mar-09
27,3,2009,27-Mar-09,29,21,14,33,3.666666667,27-Mar-09,27-Mar-09
28,3,2009,28-Mar-09,29,30,14,28,6,27-Mar-09,28-Mar-09
28,3,2009,28-Mar-09,29,30,14,28,3.25,28-Mar-09,28-Mar-09
28,3,2009,28-Mar-09,29,30,14,28,2.833333333,28-Mar-09,28-Mar-09
28,3,2009,28-Mar-09,29,30,14,28,4,28-Mar-09,28-Mar-09
29,3,2009,29-Mar-09,29,48,14,37,1.666666667,29-Mar-09,29-Mar-09
29,3,2009,29-Mar-09,29,48,14,37,3.25,29-Mar-09,29-Mar-09
29,3,2009,29-Mar-09,29,48,14,37,2.25,29-Mar-09,29-Mar-09
30,3,2009,30-Mar-09,29,50,14,38,2.666666667,30-Mar-09,30-Mar-09
30,3,2009,30-Mar-09,29,50,14,38,2.166666667,30-Mar-09,30-Mar-09
30,3,2009,30-Mar-09,29,50,14,38,3.333333333,30-Mar-09,30-Mar-09
30,3,2009,30-Mar-09,29,50,14,38,2.833333333,30-Mar-09,30-Mar-09
31,3,2009,31-Mar-09,29,48,14,38,3.083333333,31-Mar-09,31-Mar-09
31,3,2009,31-Mar-09,29,48,14,38,2.75,31-Mar-09,31-Mar-09
4,4,2009,04-Apr-09,29,0,14,24,5,04-Apr-09,04-Apr-09
4,4,2009,04-Apr-09,29,0,14,24,2,04-Apr-09,04-Apr-09
4,4,2009,04-Apr-09,29,0,14,24,4,04-Apr-09,04-Apr-09
5,4,2009,05-Apr-09,29,46,14,48,3.166666667,05-Apr-09,05-Apr-09
5,4,2009,05-Apr-09,29,46,14,48,4.416666667,05-Apr-09,05-Apr-09
5,4,2009,05-Apr-09,29,46,14,48,4.666666667,05-Apr-09,05-Apr-09
6,4,2009,06-Apr-09,29,11,14,23,5.733333333,06-Apr-09,06-Apr-09
6,4,2009,06-Apr-09,29,11,14,23,3.416666667,06-Apr-09,06-Apr-09
6,4,2009,06-Apr-09,29,11,14,23,1.833333333,06-Apr-09,06-Apr-09
6,4,2009,06-Apr-09,29,11,14,23,1.75,06-Apr-09,06-Apr-09
6,4,2009,06-Apr-09,29,11,14,23,3.833333333,06-Apr-09,06-Apr-09
7,4,2009,07-Apr-09,29,42,14,51,3.75,07-Apr-09,07-Apr-09
7,4,2009,07-Apr-09,29,42,14,51,4.083333333,07-Apr-09,07-Apr-09
8,4,2009,08-Apr-09,29,42,14,51,2.416666667,08-Apr-09,08-Apr-09
8,4,2009,08-Apr-09,29,42,14,51,2,08-Apr-09,08-Apr-09
8,4,2009,08-Apr-09,29,42,14,51,3.5,08-Apr-09,08-Apr-09
8,4,2009,08-Apr-09,29,42,14,51,3.916666667,08-Apr-09,08-Apr-09
9,4,2009,09-Apr-09,29,42,14,51,3.666666667,09-Apr-09,09-Apr-09
9,4,2009,09-Apr-09,29,42,14,51,2.166666667,09-Apr-09,09-Apr-09
9,4,2009,09-Apr-09,29,42,14,51,2.333333333,09-Apr-09,09-Apr-09
9,4,2009,09-Apr-09,29,42,14,51,3.916666667,09-Apr-09,09-Apr-09
10,4,2009,10-Apr-09,29,44,14,44,3.666666667,10-Apr-09,10-Apr-09
10,4,2009,10-Apr-09,29,44,14,44,4.25,10-Apr-09,10-Apr-09
10,4,2009,10-Apr-09,29,44,14,44,5.25,10-Apr-09,10-Apr-09
11,4,2009,11-Apr-09,29,45,14,45,3.75,11-Apr-09,11-Apr-09
11,4,2009,11-Apr-09,29,45,14,45,4.1,11-Apr-09,11-Apr-09
11,4,2009,11-Apr-09,29,45,14,45,5.166666667,11-Apr-09,11-Apr-09
12,4,2009,12-Apr-09,29,45,14,45,5.166666667,12-Apr-09,12-Apr-09
12,4,2009,12-Apr-09,29,45,14,45,3.75,12-Apr-09,12-Apr-09
12,4,2009,12-Apr-09,29,45,14,45,4,12-Apr-09,12-Apr-09
13,4,2009,13-Apr-09,29,45,14,46,3.416666667,13-Apr-09,13-Apr-09
1,1,2009,01-Jan-09,27,59,14,40,5,01-Jan-09,01-Jan-09
1,1,2009,01-Jan-09,27,59,14,40,4.583333333,01-Jan-09,01-Jan-09
1,1,2009,01-Jan-09,27,59,14,40,3.5,01-Jan-09,02-Jan-09
2,1,2009,02-Jan-09,25,58,13,36,4.916666667,02-Jan-09,03-Jan-09
2,1,2009,02-Jan-09,25,58,13,36,4.166666667,02-Jan-09,02-Jan-09
2,1,2009,02-Jan-09,25,58,13,36,4.333333333,02-Jan-09,02-Jan-09
3,1,2009,03-Jan-09,26,21,13,39,4.833333333,03-Jan-09,03-Jan-09
3,1,2009,03-Jan-09,26,21,13,39,1.333333333,03-Jan-09,03-Jan-09
4,1,2009,04-Jan-09,27,48,14,48,4,04-Jan-09,04-Jan-09
4,1,2009,04-Jan-09,27,48,14,48,3.916666667,04-Jan-09,04-Jan-09
4,1,2009,04-Jan-09,27,48,14,48,4.583333333,04-Jan-09,04-Jan-09
7,1,2009,07-Jan-09,27,49,14,47,9.283333333,07-Jan-09,07-Jan-09
7,1,2009,07-Jan-09,27,49,14,47,3.333333333,07-Jan-09,07-Jan-09
7,1,2009,07-Jan-09,27,49,14,47,1.916666667,07-Jan-09,07-Jan-09
7,1,2009,07-Jan-09,27,49,14,47,2.166666667,07-Jan-09,07-Jan-09
7,1,2009,07-Jan-09,27,49,14,47,3.5,07-Jan-09,07-Jan-09
8,1,2009,08-Jan-09,27,50,14,47,4.9,08-Jan-09,08-Jan-09
8,1,2009,08-Jan-09,27,50,14,47,2.5,08-Jan-09,08-Jan-09
8,1,2009,08-Jan-09,27,50,14,47,1.95,08-Jan-09,08-Jan-09
8,1,2009,08-Jan-09,27,50,14,47,2.666666667,08-Jan-09,08-Jan-09
8,1,2009,08-Jan-09,27,50,14,47,5,08-Jan-09,08-Jan-09
9,1,2009,09-Jan-09,27,51,14,49,3.666666667,09-Jan-09,09-Jan-09
9,1,2009,09-Jan-09,27,51,14,49,2.666666667,09-Jan-09,09-Jan-09
9,1,2009,09-Jan-09,27,51,14,49,0.833333333,09-Jan-09,09-Jan-09
9,1,2009,09-Jan-09,27,51,14,49,1.5,09-Jan-09,09-Jan-09
9,1,2009,09-Jan-09,27,51,14,49,3.166666667,09-Jan-09,09-Jan-09
9,1,2009,09-Jan-09,27,51,14,49,5.333333333,09-Jan-09,10-Jan-09
10,1,2009,10-Jan-09,27,55,14,42,1.666666667,10-Jan-09,10-Jan-09
10,1,2009,10-Jan-09,27,55,14,42,2,10-Jan-09,10-Jan-09
10,1,2009,10-Jan-09,27,55,14,42,2.833333333,10-Jan-09,10-Jan-09
17,1,2009,17-Jan-09,27,49,14,47,4,17-Jan-09,17-Jan-09
17,1,2009,17-Jan-09,27,49,14,47,3,17-Jan-09,17-Jan-09
17,1,2009,17-Jan-09,27,49,14,47,4.333333333,17-Jan-09,17-Jan-09
17,1,2009,17-Jan-09,27,49,14,47,2.333333333,17-Jan-09,18-Jan-09
18,1,2009,18-Jan-09,27,47,14,49,3,18-Jan-09,18-Jan-09
18,1,2009,18-Jan-09,27,47,14,49,2.25,18-Jan-09,18-Jan-09
18,1,2009,18-Jan-09,27,47,14,49,3,18-Jan-09,18-Jan-09
18,1,2009,18-Jan-09,27,47,14,49,4.333333333,18-Jan-09,19-Jan-09
19,1,2009,19-Jan-09,27,46,14,49,4.166666667,19-Jan-09,19-Jan-09
19,1,2009,19-Jan-09,27,46,14,49,2,19-Jan-09,19-Jan-09
19,1,2009,19-Jan-09,27,46,14,49,1.666666667,19-Jan-09,19-Jan-09
20,1,2009,20-Jan-09,26,20,13,39,4.166666667,20-Jan-09,20-Jan-09
20,1,2009,20-Jan-09,26,20,13,39,2.083333333,20-Jan-09,20-Jan-09
20,1,2009,20-Jan-09,26,20,13,39,4.25,20-Jan-09,20-Jan-09
21,1,2009,21-Jan-09,26,52,14,27,3.916666667,21-Jan-09,21-Jan-09
21,1,2009,21-Jan-09,26,52,14,27,4.083333333,21-Jan-09,21-Jan-09
21,1,2009,21-Jan-09,26,52,14,27,4.333333333,21-Jan-09,21-Jan-09
21,1,2009,21-Jan-09,26,52,14,27,3.916666667,21-Jan-09,21-Jan-09
23,1,2009,23-Jan-09,27,51,14,47,1.5,23-Jan-09,23-Jan-09
23,1,2009,23-Jan-09,27,51,14,47,1.75,23-Jan-09,23-Jan-09
23,1,2009,23-Jan-09,27,51,14,47,1.5,23-Jan-09,23-Jan-09
23,1,2009,23-Jan-09,27,51,14,47,1.583333333,23-Jan-09,23-Jan-09
27,1,2009,27-Jan-09,27,42,14,35,4.25,27-Jan-09,27-Jan-09
27,1,2009,27-Jan-09,27,42,14,35,2.5,27-Jan-09,27-Jan-09
28,1,2009,28-Jan-09,29,38,14,35,4.5,28-Jan-09,28-Jan-09
28,1,2009,28-Jan-09,29,38,14,35,5,28-Jan-09,28-Jan-09
29,1,2009,29-Jan-09,29,51,14,35,4,29-Jan-09,29-Jan-09
29,1,2009,29-Jan-09,29,51,14,35,4,29-Jan-09,29-Jan-09
29,1,2009,29-Jan-09,29,51,14,35,5,29-Jan-09,29-Jan-09
30,1,2009,30-Jan-09,29,36,14,32,5.483333333,30-Jan-09,30-Jan-09
30,1,2009,30-Jan-09,29,36,14,32,4,30-Jan-09,30-Jan-09
30,1,2009,30-Jan-09,29,36,14,32,4,30-Jan-09,30-Jan-09
30,1,2009,30-Jan-09,29,36,14,32,6,30-Jan-09,30-Jan-09
2,2,2009,02-Feb-09,29,39,14,33,4,02-Feb-09,02-Feb-09
2,2,2009,02-Feb-09,29,39,14,33,4,02-Feb-09,02-Feb-09
2,2,2009,02-Feb-09,29,39,14,33,4.5,02-Feb-09,03-Feb-09
3,2,2009,03-Feb-09,29,52,14,35,4.5,03-Feb-09,03-Feb-09
23,2,2009,23-Feb-09,29,35,14,31,6.5,23-Feb-09,23-Feb-09
24,2,2009,24-Feb-09,29,28,14,35,4.5,24-Feb-09,24-Feb-09
24,2,2009,24-Feb-09,29,28,14,35,4,24-Feb-09,24-Feb-09
24,2,2009,24-Feb-09,29,28,14,35,5,24-Feb-09,24-Feb-09
25,2,2009,25-Feb-09,29,52,14,35,4.5,25-Feb-09,25-Feb-09
25,2,2009,25-Feb-09,29,52,14,35,5.25,25-Feb-09,25-Feb-09
25,2,2009,25-Feb-09,29,52,14,35,3.5,25-Feb-09,25-Feb-09
26,2,2009,26-Feb-09,29,50,14,38,4.5,26-Feb-09,26-Feb-09
26,2,2009,26-Feb-09,29,50,14,38,4,26-Feb-09,26-Feb-09
26,2,2009,26-Feb-09,29,50,14,38,5,26-Feb-09,26-Feb-09
27,2,2009,27-Feb-09,29,47,14,40,4.25,27-Feb-09,27-Feb-09
27,2,2009,27-Feb-09,29,47,14,40,3.75,27-Feb-09,27-Feb-09
27,2,2009,27-Feb-09,29,47,14,40,5,27-Feb-09,27-Feb-09
28,2,2009,28-Feb-09,29,47,14,43,3.5,28-Feb-09,28-Feb-09
28,2,2009,28-Feb-09,29,47,14,43,1.75,28-Feb-09,28-Feb-09
28,2,2009,28-Feb-09,29,47,14,43,2.5,28-Feb-09,28-Feb-09
28,2,2009,28-Feb-09,29,47,14,43,5.25,28-Feb-09,28-Feb-09
1,3,2009,01-Mar-09,29,38,14,40,4.5,01-Mar-09,01-Mar-09
3,3,2009,03-Mar-09,28,30,14,24,5,03-Mar-09,03-Mar-09
4,3,2009,04-Mar-09,29,44,14,48,4.25,04-Mar-09,04-Mar-09
4,3,2009,04-Mar-09,29,44,14,48,4.5,04-Mar-09,04-Mar-09
4,3,2009,04-Mar-09,29,44,14,48,4,04-Mar-09,04-Mar-09
5,3,2009,05-Mar-09,29,50,14,38,4.5,05-Mar-09,05-Mar-09
5,3,2009,05-Mar-09,29,50,14,38,4.5,05-Mar-09,05-Mar-09
5,3,2009,05-Mar-09,29,50,14,38,5,05-Mar-09,05-Mar-09
6,3,2009,06-Mar-09,29,53,14,34,4.5,06-Mar-09,06-Mar-09
6,3,2009,06-Mar-09,29,53,14,34,4.5,06-Mar-09,06-Mar-09
6,3,2009,06-Mar-09,29,53,14,34,5,06-Mar-09,06-Mar-09
7,3,2009,07-Mar-09,29,8,14,24,5.5,07-Mar-09,07-Mar-09
7,3,2009,07-Mar-09,29,8,14,24,4,07-Mar-09,07-Mar-09
7,3,2009,07-Mar-09,29,8,14,24,4.5,07-Mar-09,07-Mar-09
7,3,2009,07-Mar-09,29,8,14,24,5,07-Mar-09,07-Mar-09
8,3,2009,08-Mar-09,29,39,14,40,4.5,08-Mar-09,08-Mar-09
9,3,2009,09-Mar-09,29,40,14,38,5,09-Mar-09,09-Mar-09
9,3,2009,09-Mar-09,29,40,14,38,4,09-Mar-09,09-Mar-09
9,3,2009,09-Mar-09,29,40,14,38,4.5,09-Mar-09,09-Mar-09
10,3,2009,10-Mar-09,29,26,14,29,4,10-Mar-09,10-Mar-09
10,3,2009,10-Mar-09,29,26,14,29,3,10-Mar-09,10-Mar-09
10,3,2009,10-Mar-09,29,26,14,29,5,10-Mar-09,10-Mar-09
12,3,2009,12-Mar-09,27,39,14,37,0.25,12-Mar-09,12-Mar-09
12,3,2009,12-Mar-09,27,39,14,37,2,12-Mar-09,12-Mar-09
13,3,2009,13-Mar-09,29,15,14,27,6.5,12-Mar-09,13-Mar-09
13,3,2009,13-Mar-09,29,15,14,27,4.5,13-Mar-09,13-Mar-09
13,3,2009,13-Mar-09,29,15,14,27,2.75,13-Mar-09,13-Mar-09
13,3,2009,13-Mar-09,29,15,14,27,6,13-Mar-09,13-Mar-09
14,3,2009,14-Mar-09,29,16,14,27,6,13-Mar-09,14-Mar-09
14,3,2009,14-Mar-09,29,16,14,27,4,14-Mar-09,14-Mar-09
14,3,2009,14-Mar-09,29,16,14,27,4,14-Mar-09,14-Mar-09
14,3,2009,14-Mar-09,29,16,14,27,5.25,14-Mar-09,14-Mar-09
15,3,2009,15-Mar-09,29,47,14,42,4,15-Mar-09,15-Mar-09
