Year,Month,Day,LAT_DEG_Shoot,LAT_MIN_Shoot,LON_DEG_Shoot,LON_MIN_Shoot,DURATION (hours),Number of HOOKS_SET,Effort
2009,2,11,23,50,13,19,7.666666667,19718,151171.3333
2009,2,10,24,19,13,28,1.5,19718,29577
2012,5,6,22,56,13,11,7.5,19712,147840
2013,12,2,26,50,14,37,8,19700,157600
2014,12,13,27,47,14,53,7.5,19700,147750
2014,12,6,29,25,14,37,6.833333333,19700,134616.6667
2009,7,16,21,41,12,49,1.833333333,19700,36116.66667
2009,11,8,24,18,13,31,8.25,19665,162236.25
2009,12,20,28,8,14,34,6.916666667,19665,136016.25
2009,9,30,23,55,13,18,6.833333333,19665,134377.5
2009,11,9,25,7,13,43,4.416666667,19665,86853.75
2009,2,7,24,0,13,22,9.083333333,19656,178542
2009,1,23,29,0,14,24,7.5,19656,147420
2015,4,18,22,47,13,13,5.783333333,19656,113677.2
2009,2,6,24,1,13,23,1.083333333,19656,21294
2010,6,22,22,52,13,12,6.633333333,19632,130225.6
2009,9,22,21,11,12,50,18,19600,352800
2009,2,7,22,56,13,13,8.5,19600,166600
2009,1,24,22,59,13,12,8.5,19600,166600
2013,7,28,26,31,14,22,8.466666667,19600,165946.6667
2009,2,8,22,51,13,11,8.166666667,19600,160066.6667
2009,1,22,22,51,13,16,8.166666667,19600,160066.6667
2009,2,9,22,54,13,13,8.166666667,19600,160066.6667
2009,3,12,22,55,13,13,8.083333333,19600,158433.3333
2009,8,20,19,41,11,53,8,19600,156800
2010,1,6,23,42,13,15,8,19600,156800
2009,11,21,22,36,12,57,8,19600,156800
2009,4,22,22,24,12,54,8,19600,156800
2009,4,23,22,19,12,56,8,19600,156800
2009,2,1,24,8,13,28,8,19600,156800
2009,2,23,22,46,13,8,8,19600,156800
2009,4,17,24,10,13,32,8,19600,156800
2009,3,30,22,38,13,1,8,19600,156800
2009,2,11,22,40,13,13,8,19600,156800
2009,3,21,21,48,12,48,8,19600,156800
2009,7,14,21,52,12,49,8,19600,156800
2009,1,31,24,30,13,45,8,19600,156800
2009,3,28,21,21,12,45,7.916666667,19600,155166.6667
2009,2,2,24,5,13,26,7.833333333,19600,153533.3333
2009,3,11,22,50,13,12,7.833333333,19600,153533.3333
2009,2,28,22,51,13,17,7.833333333,19600,153533.3333
2010,1,7,23,39,13,16,7.75,19600,151900
2009,2,10,22,40,13,9,7.75,19600,151900
2009,2,3,24,9,13,27,7.75,19600,151900
2009,3,13,22,49,13,12,7.75,19600,151900
2010,1,13,23,16,13,20,7.666666667,19600,150266.6667
2009,1,21,22,55,13,17,7.666666667,19600,150266.6667
2009,2,22,22,56,13,12,7.666666667,19600,150266.6667
2009,1,23,22,52,13,14,7.666666667,19600,150266.6667
2009,2,12,22,45,13,15,7.666666667,19600,150266.6667
2009,11,24,23,0,13,8,7.5,19600,147000
2011,2,6,21,34,12,43,7.5,19600,147000
2009,12,3,23,38,13,15,7.5,19600,147000
2009,7,15,21,37,12,47,7.5,19600,147000
2009,3,20,21,51,12,49,7.5,19600,147000
2009,3,31,22,43,13,4,7.5,19600,147000
2009,4,26,22,21,12,56,7.5,19600,147000
2009,4,8,23,20,13,21,7.5,19600,147000
2009,7,3,23,27,13,17,7.5,19600,147000
2009,3,4,22,56,13,11,7.5,19600,147000
2009,12,27,21,58,12,49,7.5,19600,147000
2009,7,27,20,43,12,26,7.5,19600,147000
2009,7,7,22,35,13,7,7.5,19600,147000
2009,4,1,22,41,13,3,7.5,19600,147000
2009,12,26,22,8,12,56,7.5,19600,147000
2009,7,29,20,43,12,28,7.5,19600,147000
2009,3,27,21,37,12,48,7.5,19600,147000
2009,8,15,21,56,12,45,7.5,19600,147000
2009,7,17,21,37,12,48,7.5,19600,147000
2009,8,4,23,16,13,22,7.5,19600,147000
2010,7,27,21,56,12,56,7.5,19600,147000
2009,7,4,23,29,13,18,7.5,19600,147000
2009,6,19,23,33,13,19,7.333333333,19600,143733.3333
2009,3,9,22,44,13,2,7.333333333,19600,143733.3333
2009,4,28,22,17,12,56,7.333333333,19600,143733.3333
2009,5,12,22,49,13,11,7.333333333,19600,143733.3333
2009,6,24,22,55,13,22,7.333333333,19600,143733.3333
2009,5,11,22,53,13,12,7.25,19600,142100
2009,3,1,22,42,13,5,7.25,19600,142100
2009,6,17,24,7,13,24,7.25,19600,142100
2009,4,2,22,44,13,15,7.25,19600,142100
2009,6,12,22,39,13,6,7.25,19600,142100
2009,6,20,23,29,13,19,7.25,19600,142100
2009,7,9,22,48,13,16,7.25,19600,142100
2009,7,13,21,59,12,48,7.25,19600,142100
2009,2,24,22,44,13,8,7.166666667,19600,140466.6667
2009,8,8,22,59,13,5,7.166666667,19600,140466.6667
2010,1,15,23,13,13,22,7.166666667,19600,140466.6667
2009,1,25,23,34,13,18,7.166666667,19600,140466.6667
2009,1,26,23,43,13,30,7.166666667,19600,140466.6667
2009,6,25,23,5,13,24,7.166666667,19600,140466.6667
2011,2,12,21,22,12,44,7,19600,137200
2009,11,18,22,54,13,6,7,19600,137200
2012,2,3,22,57,13,24,7,19600,137200
2009,8,22,19,27,11,46,7,19600,137200
2011,9,18,23,31,13,16,7,19600,137200
2009,3,8,22,45,13,2,7,19600,137200
2009,9,7,19,53,11,56,7,19600,137200
2009,9,6,20,1,12,1,7,19600,137200
2009,9,5,20,12,12,4,7,19600,137200
2011,5,17,21,22,12,47,7,19600,137200
2009,11,19,22,54,13,7,7,19600,137200
2009,12,20,23,39,13,15,7,19600,137200
2009,8,3,23,24,13,19,7,19600,137200
2009,11,14,23,54,13,16,7,19600,137200
2009,12,5,23,14,13,21,7,19600,137200
2009,4,27,22,22,12,56,7,19600,137200
2009,7,16,21,42,12,47,7,19600,137200
2009,4,9,23,18,13,20,7,19600,137200
2009,6,10,22,43,13,3,7,19600,137200
2009,11,25,22,56,13,5,7,19600,137200
2009,4,7,23,25,13,20,7,19600,137200
2009,3,10,22,37,13,9,7,19600,137200
2009,11,20,22,44,13,4,7,19600,137200
2009,12,21,23,37,13,15,7,19600,137200
2010,1,16,23,3,13,23,7,19600,137200
2009,9,14,20,25,12,16,7,19600,137200
2010,9,14,22,54,13,16,7,19600,137200
2010,9,15,22,49,13,7,7,19600,137200
2009,2,19,24,0,13,21,7,19600,137200
2009,6,18,23,53,13,21,7,19600,137200
2009,11,15,23,46,13,16,7,19600,137200
2009,2,21,22,58,13,13,7,19600,137200
2010,7,26,22,7,12,56,7,19600,137200
2009,8,6,23,0,13,23,7,19600,137200
2009,7,6,22,50,13,15,7,19600,137200
2012,6,26,23,18,13,19,7,19600,137200
2011,11,28,22,58,13,13,6.833333333,19600,133933.3333
2012,1,29,23,5,13,23,6.833333333,19600,133933.3333
2011,7,27,24,44,13,47,6.833333333,19600,133933.3333
2012,2,4,22,56,13,23,6.833333333,19600,133933.3333
2009,6,29,24,9,13,42,6.833333333,19600,133933.3333
2011,7,5,21,57,12,53,6.833333333,19600,133933.3333
2009,6,26,22,55,13,11,6.833333333,19600,133933.3333
2009,2,17,24,27,13,47,6.816666667,19600,133606.6667
2009,2,20,24,1,13,16,6.816666667,19600,133606.6667
2011,11,17,24,39,13,45,6.75,19600,132300
2010,12,11,21,34,12,44,6.75,19600,132300
2009,4,30,22,59,13,11,6.75,19600,132300
2010,8,10,19,59,12,0,6.75,19600,132300
2009,12,19,23,45,13,14,6.75,19600,132300
2011,6,16,23,52,13,15,6.75,19600,132300
2009,12,25,22,5,12,55,6.75,19600,132300
2011,8,20,22,21,12,55,6.75,19600,132300
2009,2,27,22,50,13,16,6.75,19600,132300
2010,8,1,23,3,13,23,6.75,19600,132300
2009,5,10,22,37,13,1,6.75,19600,132300
2009,3,22,22,0,12,52,6.75,19600,132300
2012,11,4,24,47,13,45,6.666666667,19600,130666.6667
2010,9,29,21,21,12,48,6.666666667,19600,130666.6667
2011,12,16,22,56,13,23,6.666666667,19600,130666.6667
2010,8,25,22,53,13,11,6.666666667,19600,130666.6667
2010,8,2,22,53,13,21,6.666666667,19600,130666.6667
2009,8,28,19,24,11,47,6.666666667,19600,130666.6667
2009,4,29,22,43,13,7,6.666666667,19600,130666.6667
2010,9,17,23,21,13,21,6.666666667,19600,130666.6667
2010,8,24,23,32,13,16,6.666666667,19600,130666.6667
2009,8,13,21,29,12,48,6.666666667,19600,130666.6667
2010,1,14,23,18,13,19,6.666666667,19600,130666.6667
2011,6,25,22,50,13,14,6.666666667,19600,130666.6667
2010,8,26,22,47,13,8,6.666666667,19600,130666.6667
2009,6,28,24,8,13,40,6.583333333,19600,129033.3333
2010,8,9,20,8,12,2,6.5,19600,127400
2012,9,28,23,16,13,23,6.5,19600,127400
2012,6,24,24,46,13,43,6.5,19600,127400
2011,2,24,22,46,13,14,6.5,19600,127400
2011,4,4,22,47,13,14,6.5,19600,127400
2009,4,10,23,45,13,20,6.5,19600,127400
2010,12,6,21,31,12,43,6.5,19600,127400
2011,9,19,23,33,13,15,6.5,19600,127400
2009,9,16,20,19,12,6,6.5,19600,127400
2009,8,31,19,46,11,55,6.5,19600,127400
2010,12,12,21,33,12,45,6.5,19600,127400
2009,12,4,23,32,13,17,6.5,19600,127400
2010,8,31,22,18,12,55,6.5,19600,127400
2009,8,5,22,54,13,24,6.5,19600,127400
2010,9,7,24,2,13,21,6.5,19600,127400
2011,2,19,21,33,12,46,6.5,19600,127400
2009,3,2,22,40,13,2,6.5,19600,127400
2010,8,30,22,25,12,54,6.5,19600,127400
2009,4,16,24,9,13,31,6.5,19600,127400
2009,7,28,20,39,12,26,6.5,19600,127400
2010,7,25,22,11,12,56,6.5,19600,127400
2009,2,18,24,5,13,24,6.5,19600,127400
2011,11,16,24,59,13,41,6.5,19600,127400
2011,7,2,21,39,12,52,6.5,19600,127400
2010,9,8,24,3,13,21,6.5,19600,127400
2009,7,8,22,36,13,12,6.5,19600,127400
2009,1,30,24,16,13,40,6.5,19600,127400
2009,6,15,24,2,13,28,6.5,19600,127400
2010,8,3,22,53,13,23,6.5,19600,127400
2009,8,12,22,6,12,57,6.5,19600,127400
2009,6,30,24,19,13,47,6.5,19600,127400
2011,7,3,21,30,12,50,6.5,19600,127400
2010,9,1,22,15,12,55,6.5,19600,127400
2009,7,25,21,40,12,45,6.5,19600,127400
2009,1,19,22,26,12,59,6.5,19600,127400
2009,6,6,23,54,13,18,6.333333333,19600,124133.3333
2012,4,19,23,46,13,14,6.333333333,19600,124133.3333
2009,1,29,23,46,13,19,6.333333333,19600,124133.3333
2009,2,13,23,14,13,23,6.333333333,19600,124133.3333
2011,2,21,22,47,13,7,6.25,19600,122500
2011,2,13,22,20,12,44,6.25,19600,122500
2011,11,29,22,59,13,14,6.25,19600,122500
2011,12,11,22,57,13,23,6.25,19600,122500
2011,12,10,23,6,13,24,6.25,19600,122500
2010,12,5,21,35,12,44,6.25,19600,122500
2009,8,30,19,40,11,50,6.25,19600,122500
2011,2,18,21,9,12,48,6.25,19600,122500
2010,9,9,23,54,13,17,6.25,19600,122500
2009,6,7,23,52,13,17,6.25,19600,122500
2011,8,29,21,33,12,47,6.166666667,19600,120866.6667
2009,9,17,20,22,12,8,6.166666667,19600,120866.6667
2009,3,3,22,42,13,6,6.166666667,19600,120866.6667
2009,3,18,21,48,12,47,6.166666667,19600,120866.6667
2010,8,17,23,20,13,22,6.166666667,19600,120866.6667
2011,6,19,23,36,13,19,6.166666667,19600,120866.6667
2011,7,4,22,4,12,53,6.166666667,19600,120866.6667
2012,9,3,21,29,12,47,6,19600,117600
2011,2,7,21,37,12,47,6,19600,117600
2010,11,19,22,19,12,54,6,19600,117600
2009,9,15,20,22,12,7,6,19600,117600
2011,6,26,21,56,12,51,6,19600,117600
2010,9,27,21,36,12,48,6,19600,117600
2009,8,29,19,36,11,49,6,19600,117600
2009,8,21,19,41,11,52,6,19600,117600
2009,12,29,22,4,12,54,6,19600,117600
2009,9,23,20,44,12,26,6,19600,117600
2010,9,6,24,7,13,23,6,19600,117600
2010,9,3,23,1,13,22,6,19600,117600
2009,5,8,22,49,13,7,6,19600,117600
2010,11,19,22,20,12,55,6,19600,117600
2009,12,28,21,28,12,47,6,19600,117600
2009,4,21,22,37,12,58,6,19600,117600
2011,4,2,23,22,13,20,6,19600,117600
2010,8,20,23,2,13,23,6,19600,117600
2010,8,19,23,10,13,24,6,19600,117600
2009,9,12,22,47,13,8,6,19600,117600
2009,8,14,21,22,12,47,6,19600,117600
2009,3,26,22,2,12,53,6,19600,117600
2011,12,28,22,53,13,15,5.833333333,19600,114333.3333
2011,1,14,21,34,12,48,5.833333333,19600,114333.3333
2010,9,20,21,51,12,48,5.833333333,19600,114333.3333
2010,11,18,22,17,12,54,5.833333333,19600,114333.3333
2011,8,30,21,42,12,48,5.833333333,19600,114333.3333
2009,3,19,21,56,12,49,5.833333333,19600,114333.3333
2011,2,26,22,47,13,13,5.833333333,19600,114333.3333
2011,6,24,23,0,13,17,5.833333333,19600,114333.3333
2010,8,23,23,41,13,14,5.766666667,19600,113026.6667
2012,4,5,23,44,13,15,5.75,19600,112700
2011,7,28,24,53,13,45,5.75,19600,112700
2012,4,11,23,16,13,22,5.75,19600,112700
2010,9,26,21,39,12,47,5.75,19600,112700
2011,1,13,21,46,12,48,5.75,19600,112700
2011,3,2,23,32,13,17,5.75,19600,112700
2010,8,18,23,11,13,24,5.75,19600,112700
2012,3,31,23,6,13,23,5.75,19600,112700
2010,9,28,21,39,12,47,5.75,19600,112700
2010,8,11,20,3,12,2,5.75,19600,112700
2009,6,9,22,54,13,8,5.75,19600,112700
2012,6,25,24,0,13,17,5.75,19600,112700
2012,9,14,24,56,13,42,5.75,19600,112700
2012,1,27,23,55,13,18,5.716666667,19600,112046.6667
2010,12,25,22,55,13,19,5.666666667,19600,111066.6667
2009,6,16,24,4,13,22,5.666666667,19600,111066.6667
2009,8,27,19,47,11,52,5.666666667,19600,111066.6667
2012,9,25,23,51,13,18,5.666666667,19600,111066.6667
2011,2,8,21,32,12,47,5.583333333,19600,109433.3333
2011,9,23,23,3,13,20,5.583333333,19600,109433.3333
2011,3,23,21,59,12,57,5.5,19600,107800
2010,8,16,23,25,13,21,5.5,19600,107800
2011,8,13,22,59,13,18,5.5,19600,107800
2009,5,9,22,59,13,4,5.5,19600,107800
2009,3,17,21,46,12,49,5.5,19600,107800
2011,8,14,23,1,13,19,5.5,19600,107800
2009,3,29,22,33,12,58,5.5,19600,107800
2009,12,22,22,48,13,14,5.5,19600,107800
2009,12,18,23,51,13,15,5.5,19600,107800
2009,7,23,22,16,13,0,5.5,19600,107800
2012,9,1,21,16,12,47,5.333333333,19600,104533.3333
2010,9,2,22,50,13,0,5.333333333,19600,104533.3333
2011,1,12,21,58,12,57,5.25,19600,102900
2010,8,4,23,27,13,19,5.25,19600,102900
2009,6,11,22,37,13,1,5.25,19600,102900
2011,9,30,24,10,13,29,5.25,19600,102900
2012,3,28,22,58,13,19,5.133333333,19600,100613.3333
2010,9,22,21,40,12,47,5,19600,98000
2009,4,15,24,11,13,32,5,19600,98000
2010,9,21,21,47,12,47,5,19600,98000
2010,9,16,23,27,13,19,5,19600,98000
2012,4,14,22,58,13,20,5,19600,98000
2010,7,31,23,9,13,23,5,19600,98000
2011,11,15,24,48,13,44,5,19600,98000
2010,9,13,22,50,13,15,5,19600,98000
2009,9,24,20,43,12,25,5,19600,98000
2012,1,28,23,17,13,22,5,19600,98000
2010,1,12,23,22,13,19,5,19600,98000
2009,7,24,21,47,12,47,5,19600,98000
2010,8,8,20,18,12,5,5,19600,98000
2009,7,26,20,52,12,33,5,19600,98000
2012,4,4,23,45,13,15,4.916666667,19600,96366.66667
2011,8,22,21,20,12,45,4.833333333,19600,94733.33333
2009,9,25,20,40,12,29,4.666666667,19600,91466.66667
2011,6,9,24,7,13,28,4.666666667,19600,91466.66667
2011,9,22,23,9,13,19,4.5,19600,88200
2009,8,2,23,25,13,18,4.5,19600,88200
2009,11,26,21,54,12,51,4.5,19600,88200
2010,12,10,21,48,12,44,4.5,19600,88200
2011,7,29,24,55,13,44,4.5,19600,88200
2011,8,28,21,24,12,48,4.333333333,19600,84933.33333
2011,3,1,23,33,13,17,4.25,19600,83300
2011,7,1,21,47,12,55,4.25,19600,83300
2011,9,28,24,59,13,42,4,19600,78400
2009,7,5,23,14,13,20,4,19600,78400
2010,8,12,21,12,12,45,3.833333333,19600,75133.33333
2011,8,4,24,56,13,42,3.5,19600,68600
2009,12,2,23,36,13,17,3.5,19600,68600
2011,1,6,21,24,12,45,3,19600,58800
2009,6,8,22,56,13,10,2.75,19600,53900
2009,6,27,24,10,13,33,2.75,19600,53900
2010,8,13,22,9,12,54,1.75,19600,34300
2012,5,16,23,56,13,16,1.033333333,19600,20253.33333
2011,12,11,23,0,13,22,6.25,19575,122343.75
2011,12,5,22,57,13,13,5.666666667,19575,110925
2010,3,7,24,4,13,27,7,19574,137018
2010,3,6,24,16,13,44,6.166666667,19574,120706.3333
2009,2,15,25,29,13,49,6.166666667,19573,120700.1667
2011,12,4,22,58,13,14,6,19570,117420
2011,12,19,22,55,13,21,6,19570,117420
2011,12,24,22,50,13,22,5.833333333,19570,114158.3333
2011,12,13,22,57,13,18,5.583333333,19570,109265.8333
2009,2,8,24,5,13,23,8.666666667,19565,169563.3333
2015,2,4,25,42,13,52,10,19560,195600
2012,1,4,22,56,13,16,19.5,19500,380250
2010,11,1,23,18,13,21,13,19500,253500
2010,11,2,23,8,13,21,12.5,19500,243750
2013,1,5,23,0,13,14,8.5,19500,165750
2010,8,27,26,1,13,50,8.5,19500,165750
2011,4,12,26,49,14,27,8,19500,156000
2009,7,28,22,55,13,20,8,19500,156000
2009,12,13,22,54,13,15,8,19500,156000
2013,9,9,26,1,14,0,7.5,19500,146250
2010,8,29,26,47,14,29,7.5,19500,146250
2010,8,30,26,47,14,29,7.5,19500,146250
2011,4,13,26,47,14,27,7.5,19500,146250
2009,7,30,23,5,13,21,7.5,19500,146250
2013,9,10,26,1,13,59,7,19500,136500
2012,3,31,25,54,13,51,7,19500,136500
2011,7,16,24,42,13,49,7,19500,136500
2012,6,30,22,28,12,55,7,19500,136500
2010,11,11,23,4,13,19,7,19500,136500
2012,11,16,24,32,13,46,7,19500,136500
2012,11,9,24,0,13,21,7,19500,136500
2012,11,8,23,54,13,20,7,19500,136500
2009,12,9,24,17,13,39,7,19500,136500
2012,11,24,21,30,12,41,7,19500,136500
2015,8,2,21,24,12,55,7,19500,136500
2009,7,20,26,6,14,2,7,19500,136500
2012,11,17,24,37,13,46,7,19500,136500
2012,9,14,22,34,12,58,7,19500,136500
2010,2,13,23,9,13,21,7,19500,136500
2012,11,4,24,15,13,27,6.816666667,19500,132925
2014,8,11,21,59,12,54,6.666666667,19500,130000
2012,9,23,23,0,13,23,6.666666667,19500,130000
2012,3,29,25,59,14,5,6.5,19500,126750
2012,8,27,26,8,13,59,6.5,19500,126750
2010,12,7,22,49,13,18,6.5,19500,126750
2012,11,26,20,26,12,6,6.5,19500,126750
2010,11,8,24,12,13,27,6.5,19500,126750
2012,9,10,22,52,13,6,6.5,19500,126750
2010,11,9,23,47,13,17,6.5,19500,126750
2009,7,21,26,6,14,6,6.5,19500,126750
2009,8,6,21,54,12,55,6.5,19500,126750
2014,4,10,22,9,12,54,6.333333333,19500,123500
2009,7,18,25,41,13,50,6.333333333,19500,123500
2012,9,6,20,28,12,8,6.25,19500,121875
2009,7,19,25,51,13,58,6.2,19500,120900
2014,8,14,21,47,12,45,6.083333333,19500,118625
2012,3,28,25,58,13,59,6,19500,117000
2011,11,5,29,2,14,26,6,19500,117000
2012,9,2,21,21,12,47,6,19500,117000
2011,7,6,21,54,12,55,6,19500,117000
2012,7,30,22,57,13,0,6,19500,117000
2010,11,17,22,9,12,51,6,19500,117000
2010,11,15,22,12,12,54,6,19500,117000
2010,12,5,22,59,13,23,6,19500,117000
2010,12,27,22,39,13,16,6,19500,117000
2010,11,28,22,16,12,51,6,19500,117000
2010,12,19,24,19,13,38,6,19500,117000
2009,12,12,22,54,13,15,6,19500,117000
2009,8,4,24,0,13,17,6,19500,117000
2012,1,12,24,44,13,46,6,19500,117000
2012,6,27,23,10,13,23,5.833333333,19500,113750
2011,7,17,24,43,13,48,5.666666667,19500,110500
2014,8,16,21,43,12,51,5.666666667,19500,110500
2010,12,6,22,48,13,18,5.666666667,19500,110500
2012,11,15,24,31,13,47,5.666666667,19500,110500
2012,9,7,19,52,11,59,5.566666667,19500,108550
2009,5,9,29,10,14,50,5.5,19500,107250
2014,8,17,21,59,12,59,5.5,19500,107250
2012,7,13,21,47,12,48,5.5,19500,107250
2011,2,5,21,43,12,47,5.5,19500,107250
2011,1,25,22,52,13,16,5.5,19500,107250
2010,12,12,23,9,13,23,5.5,19500,107250
2010,11,29,22,7,12,48,5.5,19500,107250
2010,11,16,22,5,12,51,5.5,19500,107250
2011,2,6,21,59,12,51,5.5,19500,107250
2010,11,10,23,9,13,18,5.5,19500,107250
2012,11,23,21,26,12,42,5.5,19500,107250
2011,1,16,23,17,13,20,5.5,19500,107250
2009,7,29,23,1,13,24,5.5,19500,107250
2010,12,28,22,44,13,18,5.5,19500,107250
2013,1,7,23,20,13,22,5.5,19500,107250
2009,7,22,25,30,13,48,5.5,19500,107250
2014,8,15,21,39,12,50,5.383333333,19500,104975
2010,12,11,22,57,13,22,5.333333333,19500,104000
2012,9,22,22,43,13,17,5.333333333,19500,104000
2010,12,20,24,19,13,41,5.166666667,19500,100750
2010,11,4,22,56,13,22,5.116666667,19500,99775
2010,11,21,22,30,12,52,5,19500,97500
2011,1,8,22,38,13,8,5,19500,97500
2009,8,22,19,23,11,48,5,19500,97500
2010,12,29,22,56,13,14,5,19500,97500
2010,11,27,22,7,12,52,5,19500,97500
2010,12,18,24,5,13,28,5,19500,97500
2012,11,25,20,26,12,6,5,19500,97500
2011,1,14,22,54,13,20,5,19500,97500
2009,12,7,22,43,13,3,5,19500,97500
2011,1,28,22,36,13,4,5,19500,97500
2009,7,27,23,17,13,19,5,19500,97500
2010,11,7,24,10,13,34,5,19500,97500
2011,2,24,24,4,13,19,5,19500,97500
2011,1,23,23,46,13,14,5,19500,97500
2009,8,8,23,20,13,18,5,19500,97500
2010,11,14,23,0,13,17,5,19500,97500
2009,8,7,22,38,13,0,5,19500,97500
2010,12,13,22,47,13,20,4.833333333,19500,94250
2012,9,8,20,48,12,40,4.833333333,19500,94250
2011,1,30,23,0,13,18,4.833333333,19500,94250
2012,9,19,23,1,13,22,4.833333333,19500,94250
2011,1,24,23,2,13,18,4.5,19500,87750
2010,12,21,23,57,13,20,4.5,19500,87750
2011,1,10,22,53,13,17,4.5,19500,87750
2010,11,23,22,25,12,52,4.5,19500,87750
2011,1,9,22,54,13,21,4.5,19500,87750
2010,11,22,22,43,13,7,4.5,19500,87750
2011,1,29,23,3,13,18,4.5,19500,87750
2011,2,7,22,1,12,55,4.5,19500,87750
2011,1,31,23,0,13,12,4.5,19500,87750
2009,12,10,23,40,13,16,4.5,19500,87750
2011,1,17,23,12,13,19,4,19500,78000
2011,1,15,23,5,13,22,4,19500,78000
2009,12,8,24,7,13,32,4,19500,78000
2009,7,26,24,2,13,19,4,19500,78000
2011,1,22,25,8,13,43,3.5,19500,68250
2012,5,19,23,30,13,16,2.283333333,19500,44525
2010,11,3,23,6,13,23,1.45,19500,28275
2010,7,14,23,15,13,26,1,19500,19500
2013,9,15,22,56,13,7,1.916666667,19470,37317.5
2012,7,28,23,25,13,17,8.25,19465,160586.25
2015,2,13,25,58,13,54,7.833333333,19450,152358.3333
2012,5,18,23,33,13,16,2.166666667,19450,42141.66667
2013,8,10,24,20,13,31,6,19448,116688
2012,5,23,24,10,13,26,6,19448,116688
2009,4,9,22,50,13,11,8.5,19440,165240
2014,2,27,28,10,14,32,8,19400,155200
2014,2,28,28,7,14,34,8,19400,155200
2014,3,21,24,41,13,47,8,19400,155200
2014,11,9,28,9,14,32,7,19400,135800
2014,3,16,26,4,14,1,7,19400,135800
2014,2,10,29,10,14,33,7,19400,135800
2014,6,4,28,0,14,33,7,19400,135800
2014,4,1,25,57,13,49,7,19400,135800
2011,7,21,21,38,12,46,6.666666667,19400,129333.3333
2011,12,18,25,51,13,53,6.5,19400,126100
2012,5,5,22,49,13,17,5.666666667,19400,109933.3333
2014,5,28,26,16,14,3,1.75,19400,33950
2012,9,24,23,34,13,19,7.25,19370,140432.5
2009,1,10,29,44,14,47,8,19320,154560
2009,3,13,29,30,15,1,8,19320,154560
2012,12,10,25,54,13,56,6,19320,115920
2012,12,9,26,44,14,23,6,19320,115920
2012,12,18,25,44,13,52,5.4,19320,104328
2012,12,11,24,13,13,35,5,19320,96600
2014,2,7,29,47,14,47,7,19300,135100
2015,8,2,24,8,13,40,4.583333333,19286,88394.16667
2010,2,14,22,23,12,52,4.75,19264,91504
2012,5,22,24,0,13,17,5.1,19250,98175
2011,9,30,23,12,13,19,7,19240,134680
2012,5,26,22,42,13,11,4.916666667,19210,94449.16667
2012,8,4,22,25,12,55,19.66666667,19200,377600
2013,4,17,24,1,13,33,16.75,19200,321600
2013,4,10,24,28,13,36,16.25,19200,312000
2014,1,28,24,53,13,44,14.23333333,19200,273280
2014,4,21,23,46,13,21,12.25,19200,235200
2012,4,30,23,0,13,13,10.71666667,19200,205760
2013,12,14,22,48,13,11,8.333333333,19200,160000
2012,7,29,26,48,14,29,8.316666667,19200,159680
2010,3,10,21,58,12,50,8,19200,153600
2010,12,30,22,51,13,10,7.666666667,19200,147200
2012,11,27,23,13,13,18,7.583333333,19200,145600
2009,1,22,22,59,13,22,7.166666667,19200,137600
2012,5,25,24,36,13,46,7,19200,134400
2009,7,11,23,2,13,19,7,19200,134400
2012,7,10,22,56,13,14,6.833333333,19200,131200
2013,3,5,22,16,12,55,6.75,19200,129600
2014,3,20,22,59,13,22,6.666666667,19200,128000
2012,6,8,26,17,14,7,6.5,19200,124800
2012,1,25,23,25,13,20,6.5,19200,124800
2010,7,20,24,46,13,46,6.5,19200,124800
2012,8,5,22,23,12,55,6.25,19200,120000
2014,7,8,24,34,13,45,6.25,19200,120000
2012,8,8,22,3,12,57,6.166666667,19200,118400
2012,7,11,21,50,12,49,6.166666667,19200,118400
2015,9,14,21,7,12,50,6.166666667,19200,118400
2010,11,23,22,57,13,3,6.166666667,19200,118400
2012,7,1,23,50,13,14,6.166666667,19200,118400
2012,5,6,22,58,13,10,6,19200,115200
2009,3,1,21,26,12,52,6,19200,115200
2012,6,2,26,24,14,19,6,19200,115200
2010,4,29,23,0,13,23,6,19200,115200
2012,7,11,21,53,12,54,5.833333333,19200,112000
2012,8,5,25,46,13,53,5.816666667,19200,111680
2012,7,27,22,48,13,13,5.75,19200,110400
2012,8,7,21,22,12,51,5.75,19200,110400
2012,11,25,23,19,13,17,5.666666667,19200,108800
2012,8,20,21,50,12,55,5.666666667,19200,108800
2010,8,25,19,27,11,45,5.666666667,19200,108800
2012,6,27,23,9,13,22,5.5,19200,105600
2010,11,7,23,17,13,19,5.5,19200,105600
2014,4,14,24,8,13,31,5.5,19200,105600
2012,8,19,22,35,12,53,5.166666667,19200,99200
2011,1,10,21,26,12,52,5,19200,96000
2009,7,22,21,12,12,43,5,19200,96000
2010,12,17,23,0,13,24,5,19200,96000
2012,8,6,21,11,12,49,4.5,19200,86400
2013,9,24,24,34,13,48,4.25,19200,81600
2010,12,29,24,8,13,24,4.25,19200,81600
2013,5,28,26,7,14,0,4,19200,76800
2009,11,26,24,13,13,38,4,19200,76800
2014,1,27,24,42,13,45,3.883333333,19200,74560
2010,12,11,21,35,12,46,3.5,19200,67200
2012,11,6,23,43,13,21,3,19200,57600
2012,5,17,24,0,13,17,2.25,19200,43200
2015,5,26,23,1,13,24,1.916666667,19200,36800
2012,5,15,23,47,13,14,1,19200,19200
